video_id,duration_minutes,title_length,description_length,tags_count,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,total_views,duration_minutes_log,channel_subscribers_log,has_thumbnail_custom_Sim,video_quality_480p,video_quality_4K,video_quality_4k,video_quality_720p,category_  Educação,category_  Fitness,category_  Gaming,category_  Música,category_  Tecnologia,category_  Vlogs,category_Culinária,category_Educação,category_Fitness,category_Gaming,category_Música,category_Tecnologia,category_Vlogs,language_Espanhol,language_INGLÊS,language_Inglês,language_PORTUGUÊS,language_Português,has_subtitles_Sim,promoted_Sim,upload_time_Manhã,upload_time_Noite,upload_time_Tarde,upload_day_Seg-Qui,upload_day_Sexta,upload_day_Sábado,engagement_rate,content_density
VID02321,0.3767019125469425,-1.6635567784991163,1.4730858464512326,1.3208204471728264,0.06909233443673343,0.44628524121015944,-0.8971222606912215,0.0327046914269053,1.209170380400499,1.118859794811436,1.0590533639906166,-0.08318964392399025,592131,0.5479710788967969,0.37122545334818735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.02136450192877065,-0.12741529170503046
VID00139,-1.187474232719853,1.6683535232950086,-1.2794484344081152,-0.7343181264167963,0.36981805263687767,0.15751132690667194,-0.30153320595037564,-0.4261644797790473,1.2095238868363913,0.8820528391437993,0.905800434632787,1.1243914605706165,568722,-1.1976857386117894,0.537864768303798,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,-0.022819963823561714,-0.037972373177287196
VID01574,-1.2414113411773287,-1.3188764024514483,0.7785552842158063,-0.00024141145518047672,0.9551213400902531,0.3018982840584157,0.8622614987156448,0.0327046914269053,-0.8994955096968401,-0.7942426053312924,1.2263661951243936,1.6156108929074058,1415434,-1.3265632783689705,0.790811834284517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.026096047877630604,0.5828226032638381
VID00320,-0.3244804974002417,-0.24653745474759198,-0.5556744800785655,-0.8028227455364504,-0.4297218183036921,0.9372008955260882,0.36251436082964783,1.0651603266402987,-0.08042109773447048,-0.1067715903919314,0.4073769166754428,-1.1372646758133504,349147,0.01650254238415486,-0.006932923187121095,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.02204108708299303,-0.4477011422614916
VID00654,-0.9717257988899501,0.8258014929562644,1.6156473829100833,-0.2547857925792177,-0.33791535833008984,0.7639365469439957,-0.9176598143029747,1.0651603266402987,-0.010073316991910462,-0.6312713344276347,-0.621104898235128,0.4898996938022638,569298,-0.7782971257120165,0.07647450235284883,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.02407340486170729,0.02793293521157628
VID01939,0.7003245632917967,-1.4337698611340044,1.659512471051268,0.6357742559762855,0.6087905234895239,-1.6906417246356482,1.5126173630878328,0.6062911554343461,1.5400524043956556,-1.0524967441773654,-1.6460717377017118,1.4689273124179478,561078,0.73695587907213,0.6503548713087589,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.026272910284847652,-0.31428344872065905
VID02040,0.1609534787170397,1.7066513428558605,1.6631678950630335,0.6357742559762855,0.4068302501672143,0.12863393547632318,-0.7259759805932773,0.4915738626328579,1.612167717317677,-1.599536521489769,0.7096648048583173,0.8719592522864331,604627,0.40550356836008417,0.5562902490651165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-0.027072974416457105,-0.20796622418030816
VID00559,1.4554440816964567,1.7066513428558605,-0.47891057583149205,-0.5973088881774882,-0.8667156118243978,0.9660782869564369,1.2935501245624643,0.2621392770298816,-1.3756686788437162,-0.5767654357767047,-0.6892954218484741,-0.7620276094449697,363282,1.096237231553751,-0.5801813983620523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.020008850758454415,-0.5589381442511606
VID00140,-1.2414113411773287,0.09814292130007614,-1.7583089799493827,-0.5288042690578341,-1.0540196847438026,-1.0842165045983243,0.6637318138020296,1.1798776194417868,0.7750644771248021,-1.6313657806017157,1.4358587315860136,-0.12412459661872269,516468,-1.3265632783689705,-1.0321099039125936,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.02634399555761806,0.18328116212818316
VID00113,-0.8638515819749988,-1.4337698611340044,0.6506154438040173,1.5263343045317885,-1.1092475931306556,-0.0027814837506591914,-0.7396676830011127,-0.4261644797790473,0.8627340732260829,-1.3861575398036723,-1.067506779621466,1.3631786846232223,156624,-0.6090526864999029,-1.2290617724887796,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-0.022755682849848153,0.7346150654988859
VID00532,-0.05479495511286315,-0.28483527430844396,-0.4460117597256034,0.019232683899398664,-0.8607297490673819,-0.8243199817251856,0.5473523433354276,-0.885033650985,0.9203556222765215,1.1594318547094968,-0.00879617589260774,0.02255898387073519,298819,0.24623844167905948,-0.569048970335463,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.009189589618650067,-0.2924727828039253
VID00225,-1.34928555809228,-0.6295156503561121,0.0001769597492156983,-0.00024141145518047672,0.8922400970442576,-0.0027814837506591914,-0.8149720462442083,0.9504430338388106,-7.221229878190538e-06,0.3628124362059928,-0.0005753853401025435,-0.7415601330976036,765863,-1.6282959155867085,0.7669723041310309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.024549254953232354,0.902784618346278
VID00724,-1.025662907347426,1.6300557037341565,-0.44235633571383803,0.019232683899398664,1.2403364721295917,0.5906721983619032,-0.2673039499307868,1.4093122050447633,-1.049382238515159,1.0928363018465184,-1.0885966322853875,1.230140088365342,2649447,-0.8715886456344055,0.8912726905451562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.024093756308485842,0.22766636981864233
VID02339,0.053079261802088266,-0.7061112894778161,-1.5353281152316933,-1.0768412220150667,1.053646730963602,-1.0842165045983243,-1.4174069521889718,0.8357257410373224,1.0780194926844702,0.7452416674673422,0.7912122351588137,0.8037343311285458,3242211,0.32821449213298115,0.8268716548279587,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.024267890090500132,-0.5599534921395045
VID02155,-1.34928555809228,-0.16994181562588795,-1.0930218098080795,-0.11777655433990951,-0.1011033735178154,1.0238330698171345,-0.19199958668769138,1.0651603266402987,-1.0207482172078857,-1.1480528246443467,-1.2059968121145503,0.5308346464969962,1684265,-1.6282959155867085,0.26010090094151195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.025919892610888128,0.7917283842182267
VID01434,-0.7020402566025716,0.13644074086092814,-1.060122993702191,-0.39179503081852585,0.30648251384045744,1.4569939412723658,1.416775446232984,1.1798776194417868,-1.529797484892742,-1.1500336154474506,-0.483317860830841,-0.663101473766033,1557800,-0.38929609973608714,0.5053789966554146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,-0.02626132830382768,-0.20508940516333396
VID00326,0.2148905871745154,-1.0124938459646322,-1.4804967550552122,-0.7343181264167963,0.8551065818987507,-0.5933008502823957,-0.40422097400914214,-0.6555990653820236,1.166042595221643,-0.13443435850424548,0.7940242155140033,-0.5471191077976245,721624,0.442552206737267,0.7525741195990022,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.025164353787561326,-0.5010907564503821
VID01324,-1.4571597750072316,0.13644074086092814,1.2245170136511854,-1.282355079374029,1.1590485075138333,-1.3729904189018118,0.9581034155704936,1.6387467906477395,0.19920249305630827,1.299043454762756,-1.3494078102292164,-1.188433366681766,1179969,-2.0172969415626376,0.8638282598998709,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.023748970456431533,-0.17919803401056614
VID02196,1.1318214309516024,1.4768644254907486,0.23389710646276138,0.4302603986173232,0.0038802444439567725,-1.0842165045983243,1.06079118362926,-1.688054700595417,0.0772427726734781,-1.3604755624944622,0.0003427602617582357,0.500133431975947,999286,0.9537697210170388,0.3303432392663896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.02649091695053579,-0.3997541586452549
VID01459,0.48457612946189393,0.09814292130007614,1.4730858464512326,0.5672696368566313,-0.9149793728553088,0.21526610976736943,0.6295025577824408,-0.9997509437864881,0.05921394444297277,-0.9856962819209625,-0.20774378602226704,-0.3424443443239623,319510,0.6139446856554326,-0.6756959930123843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.0220601945429143,-0.2901610532367139
VID02506,0.7003245632917967,-0.20823963518673996,-1.469530483019916,1.5948389236514426,0.041909444961039516,-1.3441130274714632,-0.19884543789160913,0.2621392770298816,-0.14334524332329301,1.3073081336308794,-0.7237421811995459,-0.9735248650344207,1554473,0.73695587907213,0.3544222133956399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.020846512790172217,-0.15668379822555067
VID02267,-0.21660628048529026,1.4768644254907486,0.7164130760157944,0.019232683899398664,0.7621979384851977,-0.4200365017003031,0.09552616387685488,-1.4586201149924407,-0.12248836360564958,0.536029176780878,0.2836497810471034,-1.457921805255421,578869,0.11312868967002937,0.71544493843152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.024138763130589786,-0.2506225061561325
VID00715,-0.5941660396876203,-1.6635567784991163,0.9649819088158418,0.08773730301905275,-0.6677650478486515,0.8794461126653907,-0.4795253372522376,0.4915738626328579,-1.5609060512512611,1.56364978480499,-0.492456796985207,-1.178199628508083,344764,-0.26041855997890545,-0.2712581020149055,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.012736766222096194,-0.0850475934550468
VID00847,0.3227648040894668,1.1321840494430804,-1.634024563549359,-1.4193643176133373,0.25322149955487505,1.0527104612474831,-0.21938299150336243,1.0651603266402987,-0.8719220076972437,1.3818951528374153,1.1954344112173088,0.7218644257390809,764159,0.5137365741276436,0.4770667939207654,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-0.02157133408104464,-0.6439149521371678
VID00194,1.0778843224941268,0.09814292130007614,0.6835142599099058,1.115306589813864,-0.7997844254124006,0.18638871833702067,-0.47267948604831983,-0.6555990653820236,-0.755971896724582,0.5200462440937632,0.5817196986971936,-0.625577767129195,253059,0.9284943923966756,-0.46329320272723284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.014851723858123222,-0.29644197885328827
VID01969,1.4015069732389809,0.5194189364694483,0.8004878282863986,0.4302603986173232,-1.0210445244501942,0.5617948069315545,-0.7944344926324549,-0.4261644797790473,-0.5010937564462615,-1.06171766688147,0.3047396337110249,-1.5739041712238298,250427,1.073510802294358,-0.9331169995243587,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,-0.02095330781775954,-0.42494664156226053
VID00574,-1.4032226665497558,0.8640993125171164,0.0001769597492156983,0.4987650177369773,-0.33228828596687526,-0.33340432740925685,1.505771511883915,1.0651603266402987,-0.8807596685945502,-1.3258458750057134,-0.41161236177350796,1.2881312713495463,393639,-1.8088558242672899,0.0813303764344744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.026124923749207163,1.6701856197585627
VID00947,-0.16266917202781456,1.6300557037341565,1.648546199015972,-0.5973088881774882,0.4259313214918876,-1.5751321589142533,0.5884274505589342,0.2621392770298816,0.1878902871077559,0.004767422762164624,0.2548269824064108,0.24770122369176356,1391475,0.15897005292086752,0.5656453817762195,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.02441661541137115,-0.420850831436399
VID00504,-0.4862918227726688,1.4385666059298965,0.7748998602040409,-0.5288042690578341,0.18367036890037192,0.013124369754928167,-0.07562011622108931,-0.7703163581835119,1.1791223333496568,-0.7284666900420123,0.3314534470853254,-1.4238093446764775,2142692,-0.14276258429686986,0.43861778383639766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.025368030890468653,-0.33023103240171164
VID01850,-1.1335371242623773,1.0555884103213764,-1.3123472505140037,-0.8028227455364504,0.6852361084018923,-1.5462547674839044,-0.6780550221658529,-1.4586201149924407,0.29995182728560277,-0.41597986506957546,-0.27593430963561316,-0.6426339974186669,2016031,-1.080029762929754,0.6834125346206819,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.025392403678000625,-0.13604574875595316
VID01838,-0.3244804974002417,-0.16994181562588795,-1.3233135225493,-0.2547857925792177,0.5768013914724055,-0.4200365017003031,1.149787249280191,0.4915738626328579,-0.6633532105208095,0.013305314154854154,-1.3740126383371247,-0.8643649911818009,1010837,0.01650254238415486,0.6361313243570699,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.024630343264085048,-0.29427079468953415
VID00646,-1.5110968834647072,-0.28483527430844396,0.8553191884628797,-1.6248781749722994,0.18944715236315826,0.5040400240708569,-1.4790196130242317,1.294594912243275,-1.1462430019496386,0.37100881194297475,-1.2854352571486545,1.3290662240442788,806628,-2.2638304570018546,0.44187826597193136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-0.02326816172752943,-0.593459972454851
VID00004,-0.8638515819749988,-0.16994181562588795,-0.5702961761256271,-0.1862811734595636,0.3559026640542677,-0.39115911026995437,-0.23307469391119798,-0.9997509437864881,0.9811587292499905,0.41813797243062095,1.0189826439291656,-1.4408655749659494,1620391,-0.6090526864999029,0.5308328825329003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.02358390321170633,-0.02689585075899076
VID01819,-1.1335371242623773,-1.2422807633297444,-1.560916083314051,-0.3232904116988718,-0.5276173900684976,-0.4777912845610006,1.4646964046604085,0.2621392770298816,0.0022994082643186865,-0.6148102798225292,-1.0520408876679235,-1.5534366948764635,809536,-1.080029762929754,-0.10591557773685169,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.02324950162256695,0.166020248026338
VID00468,0.48457612946189393,-1.2039829437688923,1.1075434452746924,-0.8028227455364504,0.9807193568911701,0.04200176118527692,-1.410561100985054,-0.4261644797790473,0.5965437269992101,1.3690541641828102,1.5349810391064445,-1.031516048018625,1301346,0.6139446856554326,0.8003284873257214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.023388200546816167,-0.536745540405931
VID01346,1.2936327563240295,0.5194189364694483,0.30700558669806943,1.115306589813864,0.23087582733086193,-1.604009550344602,-1.3147191841302053,0.3768565698313698,-0.43109948213959376,1.2247979512119278,-0.7617039159946045,-1.0383385401344136,2213235,1.0268789153667497,0.4649020947853829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.021782344942801003,-0.32455310013136784
VID00006,-1.2414113411773287,0.5577167560303002,-0.5447082080432692,-0.1862811734595636,-0.5714285365000761,0.7928139383743444,0.25298074156696354,0.8357257410373224,-1.3297128421777222,0.6387570860177184,-0.7153062401339773,0.9674741419074755,622866,-1.3265632783689705,-0.1542382537196665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,-0.01817465410367331,0.44219487365586135
VID01247,1.2396956478665537,0.9023971320779683,1.367078550110036,0.36175577949766907,-0.34043463476426294,-0.8820747645858832,0.7527278794529606,-1.5733374077939288,1.16710311452932,0.07443661652651119,-1.4281432601745232,-0.49595041692920894,562941,1.0029457116313625,0.07429148527380004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.02198211115818535,-0.4196179090005529
VID00920,1.2936327563240295,-0.476324372112704,-0.36559243146676457,0.22474654125836094,0.6840745567672838,0.21526610976736943,-0.6712091709619351,-0.196729894176071,0.2373811881326725,1.1713849026592622,0.1114159842917447,-0.7074476725186598,683040,1.0268789153667497,0.6829197276209736,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.023099475588128953,-0.4426540913545193
VID00548,1.4554440816964567,-0.9358982068429281,0.07671387395684907,1.3208204471728264,-0.5294887788131447,0.3885304583494619,-1.5817073810829982,-1.4586201149924407,-0.30772573601319453,1.490497131352426,0.9971897961764468,-1.6353066002659282,1186106,1.096237231553751,-0.10792454098111293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-0.015541967664162434,-0.3172853468253278
VID00229,0.3227648040894668,-1.1273873046471883,0.9905698768981996,-0.5288042690578341,0.2719611992598924,0.8216913298046932,-1.2873357793145341,1.0651603266402987,-0.23066133298868155,0.3708039025495502,0.14445675346522166,1.2164951041337644,583957,0.5137365741276436,0.4871360849906879,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.02347575229509695,-0.4713058111187158
VID01064,0.48457612946189393,0.09814292130007614,1.630269078957145,-1.4193643176133373,-0.5787204995395628,-0.9398295474465806,0.1092178662846904,-0.08201260137458286,-1.6125179908915312,-0.16701495205874875,-1.037980985891976,1.424581113665321,273492,0.6139446856554326,-0.16255432871849176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.021226968728136928,-0.6477085596320787
VID00543,-0.648103148145096,-1.5486633198165602,0.7748998602040409,-1.282355079374029,-0.8136456082520621,0.6195495897922519,0.8074946890843027,-0.7703163581835119,-1.6220626646606224,-0.5501272146315134,-1.1912339152498053,0.24770122369176356,403453,-0.3233224929774514,-0.4862175170679555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.020615877332234016,-0.549074764764392
VID00243,0.9700101055791753,-1.2422807633297444,0.5592298435098821,-1.3508596984936831,0.9701982803074716,0.5617948069315545,1.3825461902133953,-0.08201260137458286,1.2148264833747753,-0.8625457364728086,-1.1947488906937922,0.7013969493917147,890614,0.8764806447899351,0.796429906253167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.026190071160875635,-0.6462580626487304
VID00899,-0.9717257988899501,-1.4720676806948563,0.90283970061583,-1.6248781749722994,-1.1479375874665378,-1.3152356360411144,0.5678898969471808,1.5240294978462514,1.3102732210656858,-1.6440701629940375,0.5971855906507361,0.7150419336232922,128237,-0.7782971257120165,-1.4004646860360837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.026054901345761296,-0.6625036288622319
VID02385,0.4306390210044182,0.48112111690859627,1.312247189933555,-1.4193643176133373,0.692799100156121,-0.9687069388769294,-1.2394148208871099,0.7210084482358342,-0.7174396952123255,-0.9759972372988672,-0.507219693849952,-0.37655680490290605,769095,0.5813602002619829,0.68661429688185,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.026204503910102376,-0.6465057084751558
VID01161,-0.7559773650600473,0.4428232973477442,-1.0674338417257219,0.5672696368566313,0.8212847795248055,1.7168904641455045,-1.677549297937847,0.2621392770298816,-0.06380629524753419,-0.9783195437576787,1.142709779557505,-0.014964722766102872,3392625,-0.4586544159230889,0.739244625079522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.026271503599731683,0.20235901455653843
VID01875,1.1318214309516024,-1.2422807633297444,1.4255653342982824,-0.04927193522025542,0.011559391361646392,0.5329174155012057,-1.2257231184792743,-0.885033650985,-0.38443663260181526,-0.2521889565922195,-1.3290209526540924,0.2442899776338692,1121918,0.9537697210170388,0.33526065105325764,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.024087907899013786,-0.46687993570798625
VID02109,-0.3244804974002417,-1.0890894850863362,0.21927541041569976,1.6633435427710968,0.6884626407202492,-1.4018678103321607,-0.7465135342050305,1.5240294978462514,1.4976316320885843,0.17374936920627582,1.4555425940723403,-1.6353066002659282,1509233,0.01650254238415486,0.6847799476209856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.024545823664925893,0.2427354218123167
VID01729,0.1609534787170397,-0.7827069285995202,-1.3086918265022383,0.4987650177369773,-1.1591452701275826,-1.5751321589142533,0.35566850962573004,0.3768565698313698,1.2477025819127556,-0.33483574527345417,-0.6175899227911411,1.3495337003916448,548169,0.40550356836008417,-1.457327542774691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.0026007598430677708,-0.2367344143500502
VID01852,-1.2953484496348044,1.1321840494430804,-0.5666407521138617,-1.1453458411347208,-0.45427185740760667,1.197097418399227,-1.1093436480126722,-1.1144682365879763,0.3876214233868836,-0.8900035951916982,-1.3887755352018698,-1.0349272940765193,662971,-1.4690307889056833,-0.030695137573042028,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.024508499052901384,-0.2367344143500502
VID00843,-0.809914473517523,-1.1656851242080402,0.1388560821568609,1.1838112089335182,-0.39304776136031927,-1.5462547674839044,0.506277236111921,0.9504430338388106,0.03164044244337638,-1.608006109751317,0.5135291750838475,-1.6318953542080339,295175,-0.5317636102727998,0.027372504425715073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.026930086807510693,0.5112385300632422
VID01374,1.4015069732389809,1.7449491624167126,-0.20109835093732148,1.115306589813864,1.1476369080102682,1.1104652441081808,0.9581034155704936,0.0327046914269053,1.7058469228291262,-1.519895070578761,0.5191531357942266,-0.5402966156818357,1773841,1.073510802294358,0.8599036498065519,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.027038532201162927,-0.33717928172236966
VID02126,0.053079261802088266,-0.16994181562588795,0.2631404985568846,0.6357742559762855,1.2502561230891485,-0.6510556331430931,1.2456291661350398,0.2621392770298816,-1.6789772008392765,-1.1410859052679119,0.09032613162782321,0.19312128676545365,1623315,0.32821449213298115,0.8945619749411923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.026621236448885737,-0.17919803401056614
VID01827,-0.648103148145096,1.0555884103213764,-0.36924785547852995,-1.1453458411347208,-0.1276822561435129,1.6880130727151559,1.4030837438251484,-0.6555990653820236,-1.2473458426148254,-1.483899320467182,-1.3226939968549158,-0.3902017891344835,669079,-0.3233224929774514,0.24135818487422595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.02670449247225251,-0.4997578673305485
VID01527,-1.2953484496348044,-0.6295156503561121,-0.6324383843256389,-0.7343181264167963,-1.074171314991333,-0.3045269359789081,-0.04139086020150048,-0.3114471869775592,-0.14723381411810788,-1.4046676883430231,1.7226807278153458,-0.2025832559502932,250573,-1.4690307889056833,-1.0988115842633437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.023613037579402283,0.10848386768685396
VID01606,-1.5110968834647072,0.21303637998263217,1.1587193814394081,-0.39179503081852585,-0.39119185997080036,-0.8243199817251856,1.6221509823505171,0.4915738626328579,-1.432229708586478,-0.14215261232323684,-0.43692018497021373,1.554208463865307,886202,-2.2638304570018546,0.029072319303174086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.022367797131482632,1.270718750544431
VID00277,1.2936327563240295,1.7449491624167126,-1.513395571161101,-1.6933827940919535,-0.9703389237607507,1.7168904641455045,-0.6985925757776061,1.1798776194417868,1.728471334726231,1.1220700419750873,0.36871218679158674,-0.47548294058184276,412543,1.0268789153667497,-0.8003342703498765,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.0038520659369263546,-0.6970254570659222
VID00662,-0.4323547143151931,-1.3571742220123002,0.16444405023921874,1.1838112089335182,0.215243923554886,1.1104652441081808,0.11606371748860818,-0.08201260137458286,-1.149424559872669,1.6775794075490391,1.0224976193731525,1.0527552933548348,488717,-0.08756346251834977,0.45628772928750655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,-0.020873338649709878,0.172924613667076
VID01869,1.5093811901539325,-0.9358982068429281,-1.2392387702786958,1.115306589813864,0.8743289708385943,0.2441435011977182,1.5194632142917506,-0.196729894176071,-0.05921071158093479,0.7316493443701805,1.5673188131911242,-1.3317057011133295,3256231,1.118588000104908,0.7600578303210861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,-0.024040680651102046,-0.3489775169795354
VID02135,-0.9177886904324745,0.40452547778689224,-0.987014513466883,-1.6248781749722994,-1.1590962268363436,1.2548522012599246,0.44466457527666103,0.9504430338388106,-0.8729825270049205,1.0018565311660188,1.1307588630479495,-0.3970242812502722,221763,-0.6910287369538245,-1.4570702570223892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.021244924098846006,-0.6646612431249626
